id,url,image,gender,age,semesters_studying_latvian,mother_tongues,other_languages,original_text,corrected_text
14,http://lava.korpuss.lv/corpus/14,http://lava.korpuss.lv/uploads/b3893a7cd6a9665f6a63f88410b17aebd4c579ad.jpeg,FEMALE,26,2,fi,en,"Mans dzīvedsveids
Mans dzīvedsveids ir diezgan veselīgs. Es cenšos ēst pareiz uzturs un regulāri. Man garšo augli un dārzeni, ari zivis pat ja es neēdu zivis regulāri. Tas ir dārgs Latvijā. Es nesmēku un lietoju alkoholu tikai nedēlas nogalēs. Es cenšos izvairīties treknus ēdienus, saldumus un saldinātu dzērienu. Es gribētu izvēlēties vietējos un dabiskos produktus un priekšroku mājas gatavotam ēdienam. Es arī mēģinu katru dienu lietojiet dazādus auglus un dārzenus. Es patīk kustības svaiga gaisā un nodarbošanas ar sportu. Es eju uz crossfit trīs reizes nedelā un cenšos velosipēdēt skolas braucienus. Dažreiz es dodos uz skriešanu.
Man ir āri slikti paradumi. Es gulēju pārāk maz un tāpec es jūtos dazreiz noguris. Kad es mācos un es esmu noguris, es ēdu saldumus un dzeru enerģijas dzērienus. Ko man vajadzētu mainit? Man vajadzētu iet gulet agrāk un miegs astonas stundas. Lai gan man ir stress es vajadzētu paturēt regulāras ēdienreizes un izvairīties no saldumu.","Mans dzīvedsveids.
Mans dzīvesveids ir diezgan veselīgs. Es cenšos ēst pareizu uzturu un regulāri. Man garšo augļi un dārzeņi, arī zivis, pat ja es neēdu zivis regulāri. Tās ir dārgas Latvijā. Es nesmēķēju un lietoju alkoholu tikai nedēļas nogalēs. Es cenšos izvairīties no trekniem ēdieniem, saldumiem un saldinātiem dzērieniem. Es gribētu izvēlēties vietējos un dabiskus produktus un dodu priekšroku mājās gatavotam ēdienam. Es arī mēģinu katru dienu lietot dažādus augļus un dārzeņus. Man patīk kustības svaigā gaisā un nodarbošanās ar sportu. Es eju uz krosfitu trīs reizes nedēļā un cenšos braukt ar velosipēdu uz skolu. Dažreiz es dodos skriet.
Man ir arī slikti paradumi. Es guļu pārāk maz, un tāpēc es jūtos dažreiz noguris. Kad es mācos un es esmu noguris, es ēdu saldumus un dzeru enerģijas dzērienus. Ko man vajadzētu mainīt? Man vajadzētu iet gulēt agrāk un gulēt astoņas stundas. Lai gan man ir stress, man vajadzētu ieturēt regulāras ēdienreizes un izvairīties no saldumiem."
15,http://lava.korpuss.lv/corpus/15,http://lava.korpuss.lv/uploads/4dd612b55bbf5bb035452256415bc65c1d5bdfa6.jpeg,FEMALE,27,2,fi,en|sv,"Mani sauc Elisa un man ir 27 gadi. Es esmu no Somijas, bet tagad es dzīvoju Rīgā un studēju medicīnu. Dažreiz man ir stress, jo es esmu studente. Tomēr es domāju mana dzīvesveids ir veselīgs.
Man ļoti patīk nodarbošanās ar sportu un kustības svaiga gaišā. Es eju uz sporta zāli trīs vai četras reizes nedeļā, un es nesmēkēju.
Man ir regulāras ēdienreizes un man nepatīk lietot daudz alkoholu. Es ēdu brokastis katru dienu un tas ir parasti rudzu maize un kafija ar pienu. Parasti es ēdu katras četras stundas. Pusdienās es bieži ēdu  vistu ar rīsu un salatu. Bet es domāju, mans uzturs nav vienmēr pilnvērtīgs. Veikalā es izvēlos veselīgu uzturu un man garšo augli un darzeni. Mājās es negatavoju lielas ēdienreizes katru dienu, jo es ēdu pusdienas parasti universitātē. 
Es mēģināju miegs astoņas stundas naktī. 
Mana slikti paradumi ir saldumu patēriņš, bet tas nav pārāk liels jo man nav liekais svars.","Mani sauc Elisa, un man ir 27 gadi. Es esmu no Somijas, bet tagad es dzīvoju Rīgā un studēju medicīnu. Dažreiz man ir stress, jo es esmu studente. Tomēr es domāju, ka mans dzīvesveids ir veselīgs.
Man ļoti patīk nodarbošanās ar sportu un kustības svaigā gaisā. Es eju uz sporta zāli trīs vai četras reizes nedēļā, un es nesmēķēju.
Man ir regulāras ēdienreizes, un man nepatīk lietot daudz alkoholu. Es ēdu brokastis katru dienu, un tās ir parasti rudzu maize un kafija ar pienu. Parasti es ēdu katras četras stundas. Pusdienās es bieži ēdu vistu ar rīsiem un salātiem. Bet es domāju, ka mans uzturs nav vienmēr pilnvērtīgs. Veikalā es izvēlos veselīgu uzturu, un man garšo augļi un dārzeņi. Mājās es negatavoju lielas ēdienreizes katru dienu, jo es ēdu pusdienas parasti universitātē. 
Es mēģinu gulēt astoņas stundas naktī. 
Mani sliktie paradumi ir saldumu patēriņš, bet tas nav pārāk liels, jo man nav liekais svars."
16,http://lava.korpuss.lv/corpus/16,http://lava.korpuss.lv/uploads/9309d905bff12dfaab33b33e3ddc13cfc6b8505a.jpeg,MALE,31,2,de,en|fr,"Labdien, es esmu Mario un šodien es tev pestāstīšu par mani dzīvi.
Laikā Ziemassvētki es edū un es guleju loti daudz. Katru vakaru es gaju gulēt pirms pusnakts. Es guleju vismaz desmit stundas
Tagad es jūtos atviegloti.
Man patik gatavot, seviški salatūs.
Man loti gašo franču edieni, piemēram vinu un austeres.
Brokastim es edu jogurtu ar granātu ābolu, bananu un graudaugus.
Es bieži ēdu pusdienas Stockpot. Man garšo risi, un [kalali].
Bet es neēdu seleriju un kōlrabis.
Es ēdu vakarinas pēc astonas stundas. Es parasti ēdu salatus un maizi.
Es nesmēkēju un es bieži sportu. Parasti es skrienu ar Johannu un Ebbu. Pagājušaja gadā es skrēju pusmarathonu Rigā ar Johannu.
Es ceru, ka jums patika mana prezentacija. Visu labu.","Labdien! Es esmu Mario, un šodien es tev pastāstīšu par manu dzīvi.
Ziemassvētku laikā es ēdu un es gulēju ļoti daudz. Katru vakaru es gāju gulēt pirms pusnakts. Es gulēju vismaz desmit stundas.
Tagad es jūtos atvieglots.
Man patīk gatavot, sevišķi salātus.
Man ļoti garšo franču ēdieni, piemēram, vīns un austeres.
Brokastīs es ēdu jogurtu ar granātābolu, banānu un brokastu pārslas.
Es bieži ēdu pusdienas Stockpot. Man garšo rīsi un [kalali].
Bet es neēdu selerijas un kolrābjus.
Es ēdu vakariņas pēc astoņām stundām. Es parasti ēdu salātus un maizi.
Es nesmēķēju, un es bieži sportoju. Parasti es skrienu ar Johannu un Ebu. Pagājušajā gadā es skrēju pusmaratonu Rīgā ar Johannu.
Es ceru, ka jums patika mana prezentācija. Visu labu!"
17,http://lava.korpuss.lv/corpus/17,http://lava.korpuss.lv/uploads/038323ce5e386a4a2594657e363d650b3b75046e.jpeg,MALE,23,2,sv,en|es,"SVEIKI!
Mans vārds Jakobs, un es esmu 23 gadus vecs. Tagad es esmu dzivoju un studeju Rigā vienu gadu. un [man] patik Rigā.
Primaja gada es macojs biokimja, anatomija un histologigai un Latviski valodai. Visi kursi ir viegli iznemot Latvian valodai. Latvian valoda ir gruti un ļoti svarigi
Es cenšos runaju tik daudz latviešu, cik varešu arpus universitates, Piemeram, partīru viekals, kino autobuss, buttiba vissur.
Es domaju, ka būttu bijs loti [patriges] RSU vietku ""latvešu  bibeli"" kur ar var atrast visus pamatus.
VISU LABU!","Sveiki!
Mans vārds ir Jakobs, un es esmu 23 gadus vecs. Tagad es dzīvoju un studēju Rīgā vienu gadu. Un man patīk Rīga.
Pirmajā gadā es mācos bioķīmiju, anatomiju un histoloģiju, un latviešu valodu. Visi kursi ir viegli, izņemot latviešu valodu. Latviešu valoda ir grūta un ļoti svarīga.
Es cenšos runāt tik daudz latviski, cik varu ārpus universitātes, piemēram, pārtikas veikalā, kino, autobusā, būtībā visur.
Es domāju, ka būtu bijis ļoti [patriges] RSU [vietku] ""latviešu  Bībeli"", kur arī var atrast visus pamatus.
Visu labu!"
18,http://lava.korpuss.lv/corpus/18,http://lava.korpuss.lv/uploads/a33f12fbad648bff753c7d3b21f7692885004a44.jpeg,FEMALE,21,2,he,en|ru,"Mans dzīvesveids
Es esmu medicinas studentē, ta es nedarīšu daudz.
Katru dienu Es eju Kājam uz Universitati. Šī pastaiga aizņem mani pieci mīnutes. Universitatē es studeju daudz nodarbibas. Brīvaja laikā, man patik Lasīt gramaties un skatities filmas.
Es mēģinu apmēklēt Sportu zali tris reizes nedelā.
Es edu vieglas brokastis kopā ar Kafiju Vai teju
Pusdienas edu Otro edienu, parasti Zivi un vistu, kopā ar dārzenus.
Es nesmekeju un man nepatik dzerdet alcogolu.
Paldies par Uzmanibu","Mans dzīvesveids.
Es esmu medicīnas studente, tāpēc es nedaru daudz.
Katru dienu es eju kājām uz universitāti. Šī pastaiga aizņem man piecas minūtes. Universitātē es studēju, man ir daudz nodarbību. Brīvajā laikā man patīk lasīt grāmatas un skatīties filmas.
Es mēģinu apmeklēt sporta zāli trīs reizes nedēļā.
Es ēdu vieglas brokastis kopā ar kafiju vai tēju.
Pusdienās ēdu otro ēdienu, parasti zivi un vistu, kopā ar dārzeņiem.
Es nesmēķēju, un man nepatīk dzert alkoholu.
Paldies par uzmanību!"
19,http://lava.korpuss.lv/corpus/19,http://lava.korpuss.lv/uploads/c05e7e1f628990eaf4dd55a38ca5669403839145.jpeg,FEMALE,26,2,he,en,"Mans dzīvesveids. 
Katru rītu es celies, iztīrīt zobus, un gatavoju brokastis. brokastīs es parasti edu olas vai jogurts ar augļiem. man garšo bumbieri un banāni. Katru rītu es dzeru tēju. man ļoti garšo tēja. pēc tam, es eju uz universitati. parasti es esmu tur līdz četriem. pusdienām es edu sviestmaize ja es esmu universitatē, eju uz ""stockpotu"" ja man nav laika, vai mājās ja es beidzu agri. mājās es gatavoju cālis ar risu vai vai kartopeļi. dažreiz makaroni vai ravioli, vai steiks. parasti es edu tiem ar salatiem. Kad es esmu pabeidzis es eju mājās. tur es mācos un dzeru daudz tējas. vakariņām es edu rudzu maize ar sieru un dzeru tēju. es turpinu māciēties. Kad es beidzu, es eju gulēt. parasti vienpadsmit pulksteni. Parasti: es eju uz sporta zāli divas reizes nedēļā. man patik lasit gramatas un skatities filmas un sērijas manā brīvajā laikā. es nedzeru kafiju vai sulu, bet man garšo alus-frišs. man ļoti patik gatavot.","Mans dzīvesveids. 
Katru rītu es ceļos, iztīru zobus un gatavoju brokastis. Brokastīs es parasti ēdu olas vai jogurtu ar augļiem. Man garšo bumbieri un banāni. Katru rītu es dzeru tēju. Man ļoti garšo tēja. Pēc tam es eju uz universitāti. Parasti es esmu tur līdz četriem. Pusdienās es ēdu sviestmaizi, ja es esmu universitātē, eju uz ""Stockpot"", ja man nav laika, vai mājās, ja es beidzu agri. Mājās es gatavoju cāli ar rīsiem vai kartupeļiem. Dažreiz makaronus vai ravioli, vai steiku. Parasti es ēdu tos ar salātiem. Kad es esmu pabeidzis, es eju mājās. Tur es mācos un dzeru daudz tējas. Vakariņās es ēdu rudzu maizi ar sieru un dzeru tēju. Es turpinu mācīties. Kad es beidzu, es eju gulēt. Parasti vienpadsmitos. Parasti es eju uz sporta zāli divas reizes nedēļā. Man patīk lasīt grāmatas un skatīties filmas un seriālus manā brīvajā laikā. Es nedzeru kafiju vai sulu, bet man garšo alus – frišs. Man ļoti patīk gatavot."
20,http://lava.korpuss.lv/corpus/20,http://lava.korpuss.lv/uploads/89b46f247d994494b85e8b9f1b1ae36bc766ce6a.jpeg,MALE,21,2,de,en|fr,"Es esmu medicinas studente un es studeju Rigās Stradiņa Universitāte. Es dzivoju Valguma iela divdesmit divi, dzīvoklis divedesmit, otraja stava. Es dzivoju ar Vienu Zeni. Tas ir Carlis. 
Deviņos un piecpadsmit minutes es ceļos. Carlis un man aizguļošamies. Mes parasti aizgulašamies. Es vienmer dusas no Rita. Brokastis es perasti edu maizi ar sieru un tomati, bet dažreiz ari aboli un banani ar jogurts kopa ar mans draugs Darius. Man nebija Alergija. Tas ir loti skaists. Pulkensis ir piecos un piecpadsmitos minutes. Mes daudz atpušamies. 
Ar universitatei es braucu ar ritenu, katru dienu ari ziemā un sniegu. Dazreiž es edu pusdienas universitatei un dazreiž mājas. Ar universitatei es edu Indian Butter chicken ar Stockpot ar mani groupa. Es domaju, ka es edu vēsligi ar mājās, tonmēr mes ēdam parasti daudz gala, bet mes ari ēdam daudz augli un darzeni. Ari es dzeru daudz udens un es nedzeru kafiju. Es domaju tas ir vēsligi. 
Pec nordabibam es bieži eju uz bibliotheku, tur es lasu gramātas un es macos. 
Ari es gribetu sportot katru dienu, bet man nav laika. Tapec ka es parasti sportoju. 
Brivdienas laika mes vienmēr ēdam brokastis ar mums draugiem. Ari parasti mes braucam ar Jurmala un Vecaki un slidojam un staigājam. Vakarā mes parasti dzerām alus un spelējam galdas spēles.","Es esmu medicīnas studente, un es studēju Rīgas Stradiņa universitātē. Es dzīvoju Valguma ielā divdesmit divi, dzīvoklis divdesmit, otrajā stāvā. Es dzīvoju ar vienu zēnu. Tas ir Kārlis. 
Deviņos un piecpadsmit minūtēs es ceļos. Kārlis un es aizguļamies. Mēs parasti aizguļamies. Es vienmēr eju dušā no rīta. Brokastīs es parasti ēdu maizi ar sieru un tomātiem, bet dažreiz arī ābolus un banānus ar jogurtu kopā ar manu draugu Dariu. Man nebija alerģija. Tas ir ļoti skaisti. Pulkstenis ir pieci un piecpadsmit minūtes. Mēs daudz atpūšamies. 
Uz universitāti es braucu ar riteni katru dienu, arī ziemā un sniegā. Dažreiz es ēdu pusdienas universitātē, un dažreiz – mājās. Universitātē es ēdu indiešu cāli sviestā Stockpot ar manu grupu. Es domāju, ka es ēdu veselīgi mājās, tomēr mēs ēdam parasti daudz gaļas, bet mēs arī ēdam daudz augļu un dārzeņu. Arī es dzeru daudz ūdens, un es nedzeru kafiju. Es domāju, ka tas ir veselīgi. 
Pēc nodarbībām es bieži eju uz bibliotēku, tur es lasu grāmatas un es mācos. 
Arī es gribētu sportot katru dienu, bet man nav laika. Tāpēc es parasti sportoju. 
Brīvdienās mēs vienmēr ēdam brokastis ar mūsu draugiem. Arī parasti mēs braucam uz Jūrmalu un Vecāķiem un slidojam, un staigājam. Vakarā mēs parasti dzeram alu un spēlējam galda spēles."
21,http://lava.korpuss.lv/corpus/21,http://lava.korpuss.lv/uploads/0d6be1a9dd9f45eaad58985b444fe2645d1d307c.jpeg,MALE,22,2,de,en,"Labdien
Tagad es velos jums pastātīt par savu tipiskas diena. Bet vispirms:
Mans vads ir Manin Hensch, man ir divdesmitdivi gadi un es esmu no Mannheim, Vacijās. Bet es dzivoju Rigā, Latvija. Man patik nodarboties ar sportu. 
It īpaši man patik slepošana, boksa, apmacibu un alpinisms vai kapšana. Arī man ļoti patik lasit gramatas, klausieties ar muziku un celojot. 
Mani tipiska diena:
Es esmu medicinas students Rīga Stradiņa Universitātē. Es piecelsos agri no rīta un sagatavojiet brokastis. Tipiskais es edu graudaugi ar pienu vai jogurtu un kafiju. Bet man ari ļoti patik pankukas. 
Pec brokastim es studeju mana dzivoklī pirms es apmeklēju lekcijas. Es parasti braucu uz universitātē ar divdesmitpiektais autobusu un apmeklēju lekcijas bioķimijā vai fizika. Pēc es atgriezos sava dzivokli es gatavojiet pusdienas, bieži nudelu vai risu ar darzeniem un liesu gaļu. Jo īpaši man patik Āzijas vietuve. Pēcpusdiena es studeju latvijas nacionala bibliotekā. 
Vakarā es studeju un pēc tam es sportojat vai lasit gramatas vai noskatities filmu. 
Vasarā es speleju amerikanu futbolu ""Riga Lions"". Bet ziemā mums nav apmācības. Man ļoti patik būt daļai no komandas.","Labdien!
Tagad es vēlos jums pastāstīt par savu tipisko dienu. Bet vispirms:
Mans vārds ir Manins Henšs, man ir divdesmit divi gadi, un es esmu no Manheimas, Vācijas. Bet es dzīvoju Rīgā, Latvijā. Man patīk nodarboties ar sportu. 
It īpaši man patīk slēpošana, boksa apmācības un alpīnisms vai kāpšana. Arī man ļoti patīk lasīt grāmatas, klausīties mūziku un ceļot. 
Mana tipiskā diena:
Es esmu medicīnas students Rīgas Stradiņa universitātē. Es pieceļos agri no rīta un sagatavoju brokastis. Tipiski es ēdu pārslas ar pienu vai jogurtu un kafiju. Bet man arī ļoti patīk pankūkas. 
Pēc brokastīm es studēju manā dzīvoklī, pirms es apmeklēju lekcijas. Es parasti braucu uz universitāti ar divdesmit piekto autobusu un apmeklēju lekcijas bioķīmijā vai fizikā. Pēc tam es atgriežos savā dzīvoklī, es gatavoju pusdienas, bieži nūdeles vai rīsus ar dārzeņiem un liesu gaļu. Jo īpaši man patīk Āzijas virtuve. Pēcpusdienā es studēju Latvijas Nacionālajā bibliotēkā. 
Vakarā es studēju, un pēc tam es sportoju vai lasu grāmatas, vai noskatos filmu. 
Vasarā es spēlēju amerikāņu futbolu ""Riga Lions"". Bet ziemā mums nav apmācības. Man ļoti patīk būt daļai no komandas."
22,http://lava.korpuss.lv/corpus/22,http://lava.korpuss.lv/uploads/d4b16077d5898ab4ccad43055f23c04d5c53a5f4.jpeg,FEMALE,19,2,es,en|de,"Pirmkārt: Laimīgu jauno gadu!
Es esmu Sofija un tāpat kā jums, es studēju medicīnu. Es esmu četrpadsmitajā grupā. Es esmu pirmajā gadā, otrajā semestrī. Mūsu grupā ir desmit studenti.
Es runāju latviski tikai nodarbībās, bet dažreiz es runāju latviski kad runāju Narvensen cilvekiem.
Mums ir viens eksāmens nedēļā. Mums ir arī lekcijas un nodarbības gandrīz katru dienu. Es mācos trīs stundas katru dienu. 
Dažreiz nodarbības sākas agri. Ceturtdienās musū klases sākas astoņos no rīta, bet piektdienām mums nav nodarbībās. Katru piektdienu es ēdu ""Foodbox"". Es mīlu garšu satikt ar dārzeņiem: tomātu, papriku, sīpolu... bet man nepatīk kabacis. Es gribetu est makaronus... Man garšo makaroni, bet mana sirds ir ar ""ben&jemes"". Brīvajā laika es dodos uz sporta zāli, spēlēju skvošu, vasarā spēlēju tenisu un man patīk lasīt grāmatas vai skatīties netflix.","Pirmkārt, Laimīgu jauno gadu!
Es esmu Sofija un, tāpat kā jūs, es studēju medicīnu. Es esmu četrpadsmitajā grupā. Es esmu pirmā gada otrajā semestrī. Mūsu grupā ir desmit studenti.
Es runāju latviski tikai nodarbībās, bet dažreiz es runāju latviski, kad runāju ar Narvesen cilvēkiem.
Mums ir viens eksāmens nedēļā. Mums ir arī lekcijas un nodarbības gandrīz katru dienu. Es mācos trīs stundas katru dienu. 
Dažreiz nodarbības sākas agri. Ceturtdienās mūsu klases sākas astoņos no rīta, bet piektdienās mums nav nodarbību. Katru piektdienu es ēdu ""Foodbox"". Es patīk dārzeņu garša: tomātu, papriku, sīpolu... bet man nepatīk kabači. Es gribētu ēst makaronus... Man garšo makaroni, bet mana sirds ir ar ""Ben & Jerry's"". Brīvajā laikā es dodos uz sporta zāli, spēlēju skvošu, vasarā spēlēju tenisu, un man patīk lasīt grāmatas vai skatīties Netflix."
23,http://lava.korpuss.lv/corpus/23,http://lava.korpuss.lv/uploads/827c4382dcf1672aacb659b7ed65877915ef889b.jpeg,MALE,20,2,de,en,"Labrīt, 
Šodien es gribu kaut ko pastāstīt par manu dzīvesveidu.
Pirmkārt, es runašu par savu iecienītāko ēdienu un dzērieniem. Mani mīļākie dzērieni ir red bull un kafejnica. Jo tas ir dzērieni, kas mani pamodina katru ritū. Mans mīļākais ēdiens ir burgeri un rīsi ar dārzeņiem un gaļu. Es arī ēdu visu pārejo. Man tas patīk gatavot, bet man pātik ēst arī restorānā. Tagad es vēlos jums kaut ko pastātīt par manu darbību. Ziemā man tas patīk slēpot. Es katru gadu slēpoju. Parasti Ziemassvētkos. Vasāra man  patīk niršana. Parasti es apmeklēju sporta zāli trīs reizes nedēļā. Brivdienas lidoju uz Vaciju. Tur es esmu tikšanās ar saviem draugiem. Mēs ejam uz jūru vai pilsētu. Katru vasaras brīvdiena mums ir ģimenes laiks. Šaja laikā mēs lidojam uz jaunu valsti. Parasti jūra, lai tur varētu niršanu. Pulksten septiņos laikos man ir iziet no manas gulta. Pēc tam es braucu uz universitāti ar pirmo tramvaju. Tur ir nodarbības līdz pusdienlaikam. Pēc nodarbibam parasti mēs ejam uz Stockpot. Tad es braucu mājas ar autobusu. Mājas es mācos universitātē vai skatitus netflix. Bet mans mīlākais laiks pēcpusdienā ir sporta zāle laiks. Vakarā mani draugi un es ejam bārā. Tur mēs ēdam un dzeram un runājam par mūsu dienu.","Labrīt! 
Šodien es gribu kaut ko pastāstīt par manu dzīvesveidu.
Pirmkārt, es runāšu par savu iecienītāko ēdienu un dzērieniem. Mani mīļākie dzērieni ir Red Bull un kafija. Jo tie ir dzērieni, kas mani pamodina katru rītu. Mans mīļākais ēdiens ir burgeri un rīsi ar dārzeņiem un gaļu. Es arī ēdu visu pārējo. Man patīk gatavot, bet man patīk ēst arī restorānā. Tagad es vēlos jums kaut ko pastāstīt par manu nodarbošanos. Ziemā man patīk slēpot. Es katru gadu slēpoju. Parasti Ziemassvētkos. Vasarā man patīk niršana. Parasti es apmeklēju sporta zāli trīs reizes nedēļā. Brīvdienās lidoju uz Vāciju. Tur man ir tikšanās ar maniem draugiem. Mēs ejam uz jūru vai pilsētu. Katrās vasaras brīvdienās mums ir ģimenes laiks. Šajā laikā mēs lidojam uz jaunu valsti. Parasti uz jūru, lai tur varētu nirt. Pulksten septiņos man ir jāceļas no manas gultas. Pēc tam es braucu uz universitāti ar pirmo tramvaju. Tur ir nodarbības līdz pusdienlaikam. Pēc nodarbībām parasti mēs ejam uz Stockpot. Tad es braucu mājās ar autobusu. Mājās es mācos universitātei vai skatos Netflix. Bet mans mīļākais laiks pēcpusdienā ir sporta zāles laiks. Vakarā mani draugi un es ejam uz bāru. Tur mēs ēdam un dzeram, un runājam par mūsu dienu."
24,http://lava.korpuss.lv/corpus/24,http://lava.korpuss.lv/uploads/872e029443b5a9c32f4164895739d6dde031f79d.jpeg,MALE,23,2,de,en|fr|es,"Darba dīenās, es piecelos septinos vai devinos no rīta, bet brivdiens man loti patik daudz gulēt.
Pēc pamošanās es ieeju duša un tiru zobus. Nedēles laikā es parasti neēdu brokastis, jo tas ir par agru, bet kafiju ir loti svarīga lieta. 
Brivdienu es edu maize,
Pec brokestis es braucu uz universitāti. Es parasti braucu ar pirmeja tramvaju uz universitati, bet dažreiz vasarā es braucu ar velosipedu uz universitati
Universitatē man patik biokimija un latviešu valoda nodarbibu. Es nepatik histologija!
Pusdienas es eju uz stockpotu un edu karijs un rīsi vai braucu majā. Dažreiz grupu un mani brauc uz footboxu
Vakarā es gatevoju makaroni, kartupelus un risu bet dažreis gala un zivis
Es censos dzivot veselīgi, bēt nedēles nogalē ir daudz partiju un man ari patīk dzert vinu un alu. Es sportaju reti. Man lotī patik speleju fotbolu ar savu komandu ""Kipsale kickers"". Mens milākais hobijs ir slepošana
Rigā, mani draugi ur mani bieži gatavojam vakariņas kopā.
Nedelas mēs ejam uz klubu no vecrigā.
Man patik celot uz daudsim vallstim.
Vasarā es celoju uz spāniju, no Mallorca.","Darba dienās es pieceļos septiņos vai deviņos no rīta, bet brīvdienās man ļoti patīk daudz gulēt.
Pēc pamošanās es ieeju dušā un tīru zobus. Nedēļas laikā es parasti neēdu brokastis, jo tās ir par agru, bet kafija ir ļoti svarīga lieta. 
Brīvdienās es ēdu maizi.
Pēc brokastīm es braucu uz universitāti. Es parasti braucu ar pirmo tramvaju uz universitāti, bet dažreiz vasarā es braucu ar velosipēdu uz universitāti.
Universitātē man patīk bioķīmija un latviešu valodas nodarbības. Man nepatīk histoloģija.
Pusdienās es eju uz Stockpot un ēdu kariju un rīsus vai braucu mājās. Dažreiz grupa un es braucam uz Foodbox.
Vakarā es gatavoju makaronus, kartupeļus un rīsus, bet dažreiz gaļu un zivis.
Es cenšos dzīvot veselīgi, bet nedēļas nogalē ir daudz ballīšu, un man arī patīk dzert vīnu un alu. Es sportoju reti. Man ļoti patīk spēlēt futbolu ar savu komandu ""Kipsale Kickers"". Mans mīļākais hobijs ir slēpošana
Rīgā, mani draugi ar mani bieži gatavojam vakariņas kopā.
Nedēļas * mēs ejam uz klubu Vecrīgā.
Man patīk ceļot uz daudzām valstīm.
Vasarā es ceļoju uz Spāniju no Maljorkas."
25,http://lava.korpuss.lv/corpus/25,http://lava.korpuss.lv/uploads/a5b8e5545aeb7caea7595004e30a6759be8a3e76.jpeg,MALE,19,2,de,en|lv|es,"Pagājušajā gada man bija Abitur pie Gētes gimnāzija Essenē.
Tagad, es dzivoju Rīgā un studeju medicīnā pie RSU. Es dzivoju dzīvokli Terbatas iela 5 ar diviem draugiem.
Rigā, man patik cultura, parks, kafejnicas, bars, un pašlaiks man patik laiks.
Laba Laikā es staigu gar upi vai pa parka.
Savā brīvajā laika, man patīk sportot.
Vacijā es spēlēju futbolu ar daudziem no maniem draugiem katru pirmdienas, trešdienas un sestdienas.
Riga es speleju futbolu arī. Vasarā, es speleju futbolu pludmale Kipsala vai sporta laukums. Ziemā, mes spelejam sporta zalē Olimpikais Sporta Centra vai cita sporta zalē.
Man ari loti patik gatavot. Kad man ir daudz laika, man patīk iet uz tirgu un pirkt dārzenus vai gaļu. Pec tam, es gatavoju mājās. Bieži, es uzaucinu draugus. Kad edat, mes spelejam speles vai runat un smieties. Ziemā, man patīk slēpot ar savu gimenei vai draugiem. Katru gadu pec Ziemassvētki, mes celojam uz Austriju lai slepot. Šogad mums bija loti slikti laika. Visu dienu sniega.","Pagājušajā gadā man bija abitūrija Gētes ģimnāzijā Esenē.
Tagad es dzīvoju Rīgā un studēju medicīnu RSU. Es dzīvoju dzīvoklī Tērbatas ielā 5 ar diviem draugiem.
Rīgā man patīk kultūra, parks, kafejnīcas, bāri, un pašlaik man patīk laiks.
Labā laikā es staigāju gar upi vai pa parku.
Savā brīvajā laikā man patīk sportot.
Vācijā es spēlēju futbolu ar daudziem no maniem draugiem katru pirmdienu, trešdienu un sestdienu.
Rīgā es spēlēju futbolu arī. Vasarā es spēlēju futbolu pludmalē Ķīpsalā vai sporta laukumā. Ziemā mēs spēlējam sporta zālē Olimpiskais Sporta centrs vai citā sporta zālē.
Man arī ļoti patīk gatavot. Kad man ir daudz laika, man patīk iet uz tirgu un pirkt dārzeņus vai gaļu. Pēc tam es gatavoju mājās. Bieži es uzaicinu draugus. Kad ēdam, mēs spēlējam spēles vai runājam un smejamies. Ziemā man patīk slēpot ar savu ģimeni vai draugiem. Katru gadu pēc Ziemassvētkiem mēs ceļojam uz Austriju, lai slēpotu. Šogad mums bija ļoti slikts laiks. Visu dienu sniegs."
